"Product ID","Product Name","Category String",Price,"Calculated Price","Product Not Visible","Product Visible","Allow Purchases","Product Availability","Brand + Name","Page Title","Product URL","Product Images"
14941,"NYX Professional Makeup Retractable Eye Liner",Cosmetics;Cosmetics/Lips,4.49,4.49,,True,True,"In Stock"," NYX Professional Makeup Retractable Eye Liner",,/nyx-professional-makeup-retractable-eye-liner/,"Product Image URL: http://tophairwigs.com/product_images/y/370/nyx_rel_goldenolive__44076.png|Product Image URL: http://tophairwigs.com/product_images/c/378/nyx_rel_white__92781.png|Product Image URL: http://tophairwigs.com/product_images/s/048/nyx_rel_gypsyblue__20568.png|Product Image URL: http://tophairwigs.com/product_images/v/663/nyx_rel_purple__32313.png|Product Image URL: http://tophairwigs.com/product_images/z/570/nyx_rel_gold__85063.png|Product Image URL: http://tophairwigs.com/product_images/t/682/nyx_rel_silver__94485.png|Product Image URL: http://tophairwigs.com/product_images/k/355/nyx_rel_brown__71573.png|Product Image URL: http://tophairwigs.com/product_images/s/138/nyx_rel_aquagreen__94251.png|Product Image URL: http://tophairwigs.com/product_images/g/378/nyx_rel_gray__50889.png"
14942,"NYX Professional Makeup Eyelash Curler",Cosmetics;Cosmetics/Eyes,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Eyelash Curler",,/nyx-professional-makeup-eyelash-curler/,"Product Image URL: http://tophairwigs.com/product_images/e/979/nyx_elc__20187.jpg"
14943,"NYX Professional Makeup Matte Finish Setting Spray Matte",Cosmetics;Cosmetics/Face,7.99,7.99,,True,True,"In Stock"," NYX Professional Makeup Matte Finish Setting Spray Matte",,/nyx-professional-makeup-matte-finish-setting-spray-matte/,"Product Image URL: http://tophairwigs.com/product_images/p/045/nyx_mfs__08780.jpg"
14944,"NYX Professional Makeup Dewy Finish Setting Spray",Cosmetics;Cosmetics/Face,7.99,7.99,,True,True,"In Stock"," NYX Professional Makeup Dewy Finish Setting Spray",,/nyx-professional-makeup-dewy-finish-setting-spray/,"Product Image URL: http://tophairwigs.com/product_images/y/137/nyx_dfs__65186.jpg"
14945,"NYX Professional Makeup Auto Eyebrow Pencil",Cosmetics;Cosmetics/Brows,4.99,4.99,,True,True,"In Stock"," NYX Professional Makeup Auto Eyebrow Pencil",,/nyx-professional-makeup-auto-eyebrow-pencil/,"Product Image URL: http://tophairwigs.com/product_images/j/371/nyx_abp_mediumbrown__72436.png|Product Image URL: http://tophairwigs.com/product_images/a/809/nyx_abp_charcoal__83697.png|Product Image URL: http://tophairwigs.com/product_images/g/598/nyx_abp_auburn__52855.png|Product Image URL: http://tophairwigs.com/product_images/p/974/nyx_abp_black__12731.png"
14946,"NYX Professional Makeup Eyebrow Cake Powder",Cosmetics;Cosmetics/Brows,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Eyebrow Cake Powder",,/nyx-professional-makeup-eyebrow-cake-powder/,"Product Image URL: http://tophairwigs.com/product_images/b/316/nyx-bcp_darkbrownbrown__30270.png|Product Image URL: http://tophairwigs.com/product_images/y/342/nyx-bcp_auburnred__91943.png|Product Image URL: http://tophairwigs.com/product_images/w/235/nyx_bcp_brunette__52412.png|Product Image URL: http://tophairwigs.com/product_images/r/677/nyx-bcp_blonde__43374.png|Product Image URL: http://tophairwigs.com/product_images/n/830/nyx-bcp_blackgray__08145.png|Product Image URL: http://tophairwigs.com/product_images/s/596/nyx-bcp_taupeash__63971.png"
14947,"NYX Professional Makeup Blotting Paper",Cosmetics;Cosmetics/Face,3.99,3.99,,True,True,"In Stock"," NYX Professional Makeup Blotting Paper",,/nyx-professional-makeup-blotting-paper/,"Product Image URL: http://tophairwigs.com/product_images/y/699/nyx_ttbp__32567.jpg|Product Image URL: http://tophairwigs.com/product_images/g/723/nyx_gtbo__64806.jpg|Product Image URL: http://tophairwigs.com/product_images/y/890/nyx_ffbp__13785.jpg|Product Image URL: http://tophairwigs.com/product_images/p/546/nyx_mbp__03520.jpg"
14948,"NYX Professional Makeup Ombre Blush",Cosmetics;Cosmetics/Face,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Ombre Blush",,/nyx-professional-makeup-ombre-blush/,"Product Image URL: http://tophairwigs.com/product_images/r/307/nyx_ob_sweetspring__29811.png|Product Image URL: http://tophairwigs.com/product_images/z/003/nyx_ob_mauveme__16424.png|Product Image URL: http://tophairwigs.com/product_images/l/421/nyx_ob_codebreaker__37884.png"
14949,"NYX Professional Makeup Stay Matte But Not Flat Powder Foundation",Cosmetics;Cosmetics/Face,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Stay Matte But Not Flat Powder Foundation",,/nyx-professional-makeup-stay-matte-but-not-flat-powder-foundation/,"Product Image URL: http://tophairwigs.com/product_images/d/202/nyx_smf_caramel__03750.png|Product Image URL: http://tophairwigs.com/product_images/t/813/nyx_smf_medium__58282.png|Product Image URL: http://tophairwigs.com/product_images/d/604/nyx_smf_cocoa__15000.png|Product Image URL: http://tophairwigs.com/product_images/x/448/nyx_smf_chestnut__28251.png|Product Image URL: http://tophairwigs.com/product_images/b/608/nyx_smf_creamynatural__52847.png|Product Image URL: http://tophairwigs.com/product_images/e/103/nyx_smf_mediumbeige__07182.png|Product Image URL: http://tophairwigs.com/product_images/a/296/nyx_smf_ivory__40061.png|Product Image URL: http://tophairwigs.com/product_images/p/651/nyx_smf_tan__23343.png|Product Image URL: http://tophairwigs.com/product_images/a/119/nyx_smf_deepdark__43003.png|Product Image URL: http://tophairwigs.com/product_images/r/397/nyx_smf_sienna__59370.png|Product Image URL: http://tophairwigs.com/product_images/i/579/nyx_smf_cinnamonspice__09687.png|Product Image URL: http://tophairwigs.com/product_images/b/710/nyx_smf_softbeige__39150.png|Product Image URL: http://tophairwigs.com/product_images/a/018/nyx_smf_tawny__83652.png|Product Image URL: http://tophairwigs.com/product_images/h/123/nyx_smf_warm__01373.png|Product Image URL: http://tophairwigs.com/product_images/i/332/nyx_smf_warmbeige__25184.png|Product Image URL: http://tophairwigs.com/product_images/i/952/nyx_smf_nude__65812.png|Product Image URL: http://tophairwigs.com/product_images/o/672/nyx_smf_porcelain__02836.png|Product Image URL: http://tophairwigs.com/product_images/t/204/nyx_smf_goldenbeige__94169.png|Product Image URL: http://tophairwigs.com/product_images/x/957/nyx_smf_nutmeg__82445.png|Product Image URL: http://tophairwigs.com/product_images/j/500/nyx_smf_natural__71789.png"
14950,"NYX Professional Makeup Hydra Touch Powder Foundation",Cosmetics;Cosmetics/Face,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Hydra Touch Powder Foundation",,/nyx-professional-makeup-hydra-touch-powder-foundation/,"Product Image URL: http://tophairwigs.com/product_images/m/502/nyx_htf_sable__70749.png|Product Image URL: http://tophairwigs.com/product_images/c/419/nyx_htf_amber__78499.png|Product Image URL: http://tophairwigs.com/product_images/f/186/nyx_htf_ivory__41659.png|Product Image URL: http://tophairwigs.com/product_images/l/961/nyx_htf_golden__72483.png|Product Image URL: http://tophairwigs.com/product_images/n/193/nyx_htf_caramel__89477.png|Product Image URL: http://tophairwigs.com/product_images/r/384/nyx_htf_nutmeg__27028.png|Product Image URL: http://tophairwigs.com/product_images/w/858/nyx_htf_porcelain__47524.png"
14951,"NYX Professional Makeup Matte Bronzer",Cosmetics;Cosmetics/Face,8.99,8.99,,True,True,"In Stock"," NYX Professional Makeup Matte Bronzer",,/nyx-professional-makeup-matte-bronzer/,"Product Image URL: http://tophairwigs.com/product_images/m/489/nyx_mb_deep__97880.png|Product Image URL: http://tophairwigs.com/product_images/m/818/nyx_mb_darktan__72207.png|Product Image URL: http://tophairwigs.com/product_images/l/610/nyx_mb_medium__97252.png"
14952,"NYX Professional Makeup Pore Filler",Cosmetics;Cosmetics/Face,13.99,13.99,,True,True,"In Stock"," NYX Professional Makeup Pore Filler",,/nyx-professional-makeup-pore-filler/,"Product Image URL: http://tophairwigs.com/product_images/h/025/nyx_pf__32319.jpg"
14953,"NYX Professional Makeup Angel Veil",Cosmetics;Cosmetics/Face,15.99,15.99,,True,True,"In Stock"," NYX Professional Makeup Angel Veil",,/nyx-professional-makeup-angel-veil/,"Product Image URL: http://tophairwigs.com/product_images/o/166/nyx_avspp__90285.jpg"
14954,"NYX Professional Makeup Shine Killer",Cosmetics;Cosmetics/Face,13.99,13.99,,True,True,"In Stock"," NYX Professional Makeup Shine Killer",,/nyx-professional-makeup-shine-killer/,"Product Image URL: http://tophairwigs.com/product_images/h/174/nyx_sk__03621.jpg"
14955,"NYX Professional Makeup Lid Lacquer",Cosmetics;Cosmetics/Eyes,6.99,6.99,,True,True,"In Stock"," NYX Professional Makeup Lid Lacquer",,/nyx-professional-makeup-lid-lacquer/,"Product Image URL: http://tophairwigs.com/product_images/l/597/nyx_ll_black__40439.png|Product Image URL: http://tophairwigs.com/product_images/o/162/nyx_ll_clear__06041.png"
14956,"NYX Professional Makeup First Base",Cosmetics;Cosmetics/Face,7.99,7.99,,True,True,"In Stock"," NYX Professional Makeup First Base",,/nyx-professional-makeup-first-base/,"Product Image URL: http://tophairwigs.com/product_images/x/144/nyx_fbps__23181.jpg"
14957,"NYX Professional Makeup Be Gone! Makeup Remover Wipes",Cosmetics;Cosmetics/Face,4.99,4.99,,True,True,"In Stock"," NYX Professional Makeup Be Gone! Makeup Remover Wipes",,/nyx-professional-makeup-be-gone-makeup-remover-wipes/,"Product Image URL: http://tophairwigs.com/product_images/h/290/nyx_mrw__61913.jpg"
14958,"NYX Professional Makeup The Caribbean Collection",Cosmetics;Cosmetics/Eyes,7.99,7.99,,True,True,"In Stock"," NYX Professional Makeup The Caribbean Collection",,/nyx-professional-makeup-the-caribbean-collection/,"Product Image URL: http://tophairwigs.com/product_images/m/254/nyx_tcc_idoa__25796.png"
14959,"NYX Professional Makeup Super Fat Eye Marker",Cosmetics;Cosmetics/Eyes,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Super Fat Eye Marker",,/nyx-professional-makeup-super-fat-eye-marker/,"Product Image URL: http://tophairwigs.com/product_images/d/665/nyx_sfem__18852.jpg"
14960,"NYX Professional Makeup Super Skinner Eye Marker",Cosmetics;Cosmetics/Eyes,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Super Skinner Eye Marker",,/nyx-professional-makeup-super-skinner-eye-marker/,"Product Image URL: http://tophairwigs.com/product_images/a/805/nyx_ssem__79135.jpg"
14961,"NYX Professional Makeup V'amped Up! Lip Top Coat",Cosmetics;Cosmetics/Lips,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup V'amped Up! Lip Top Coat",,/nyx-professional-makeup-vamped-up-lip-top-coat/,"Product Image URL: http://tophairwigs.com/product_images/w/836/nyx_vutlc__93300.jpg"
14962,"NYX Professional Makeup High Definition Primer",Cosmetics;Cosmetics/Face,16.99,16.99,,True,True,"In Stock"," NYX Professional Makeup High Definition Primer",,/nyx-professional-makeup-high-definition-primer/,"Product Image URL: http://tophairwigs.com/product_images/k/495/nyx_highdefinitionprimer__51357.jpg"
14963,"NYX Professional Makeup High Definition Finishing Powder",Cosmetics;Cosmetics/Face,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup High Definition Finishing Powder",,/nyx-professional-makeup-high-definition-finishing-powder/,"Product Image URL: http://tophairwigs.com/product_images/v/401/nyx_hdfp_banana__36810.png|Product Image URL: http://tophairwigs.com/product_images/e/638/nyx_hdfp_translucent__40617.png|Product Image URL: http://tophairwigs.com/product_images/n/800/nyx_hdfp_mintgreen__31620.png"
14964,"NYX Professional Makeup Wonder Pencil",Cosmetics,4.49,4.49,,True,True,"In Stock"," NYX Professional Makeup Wonder Pencil",,/nyx-professional-makeup-wonder-pencil/,"Product Image URL: http://tophairwigs.com/product_images/q/229/nyx_wp_light__38991.png|Product Image URL: http://tophairwigs.com/product_images/i/315/nyx_wp_deep__62599.png|Product Image URL: http://tophairwigs.com/product_images/d/423/nyx_wp_medium__19418.png"
14965,"NYX Professional Makeup Dark Circle Concealer",Cosmetics;Cosmetics/Face,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Dark Circle Concealer",,/nyx-professional-makeup-dark-circle-concealer/,"Product Image URL: http://tophairwigs.com/product_images/u/181/nyx_dcc_fair__87226.png|Product Image URL: http://tophairwigs.com/product_images/c/616/nyx_dcc_light__02165.png|Product Image URL: http://tophairwigs.com/product_images/o/422/nyx_dcc_medium__81209.png|Product Image URL: http://tophairwigs.com/product_images/d/015/nyx_dcc_deep__15451.png"
14966,"NYX Professional Makeup Gotcha Covered Concealer",Cosmetics;Cosmetics/Face,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Gotcha Covered Concealer",,/nyx-professional-makeup-gotcha-covered-concealer/,"Product Image URL: http://tophairwigs.com/product_images/k/038/nyx_gcc_golden__68728.png|Product Image URL: http://tophairwigs.com/product_images/o/926/nyx_gcc_light__97626.png|Product Image URL: http://tophairwigs.com/product_images/d/213/nyx_gcc_ivory__90659.png|Product Image URL: http://tophairwigs.com/product_images/m/805/nyx_gcc_mediumolive__04232.png|Product Image URL: http://tophairwigs.com/product_images/d/890/nyx_gcc_sand__35928.png|Product Image URL: http://tophairwigs.com/product_images/t/558/nyx_gcc_deep__07587.png|Product Image URL: http://tophairwigs.com/product_images/b/335/nyx_gcc_ebony__51971.png|Product Image URL: http://tophairwigs.com/product_images/f/081/nyx_gcc_beige__24820.png|Product Image URL: http://tophairwigs.com/product_images/e/890/nyx_gcc_medium__55104.png|Product Image URL: http://tophairwigs.com/product_images/h/462/nyx_gcc_tan__57881.png"
14967,"NYX Professional Makeup Studio Finishing Powder",Cosmetics;Cosmetics/Face,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Studio Finishing Powder",,/nyx-professional-makeup-studio-finishing-powder/,"Product Image URL: http://tophairwigs.com/product_images/c/732/nyx_sfp__29912.jpg"
14968,"NYX Professional Makeup HD Studio Photogenic Foundation",Cosmetics;Cosmetics/Face,17.99,17.99,,True,True,"In Stock"," NYX Professional Makeup HD Studio Photogenic Foundation",,/nyx-professional-makeup-hd-studio-photogenic-foundation/,"Product Image URL: http://tophairwigs.com/product_images/h/921/nyx_hdsf_warmsand__61509.png|Product Image URL: http://tophairwigs.com/product_images/v/512/nyx_hdsf_californiatan__43532.png|Product Image URL: http://tophairwigs.com/product_images/b/650/nyx_hdsf_medium__10223.png|Product Image URL: http://tophairwigs.com/product_images/x/759/nyx_hdsf_naturalbeige__03118.png"
14969,"NYX Professional Makeup Eye shadow Base",Cosmetics;Cosmetics/Eyes,6.99,6.99,,True,True,"In Stock"," NYX Professional Makeup Eye shadow Base",,/nyx-professional-makeup-eye-shadow-base/,"Product Image URL: http://tophairwigs.com/product_images/z/754/nyx_esb_white__61945.png|Product Image URL: http://tophairwigs.com/product_images/b/173/nyx_esb_whitepearl__63964.png|Product Image URL: http://tophairwigs.com/product_images/p/031/nyx_esb_skintone__22769.png|Product Image URL: http://tophairwigs.com/product_images/a/897/nyx_esb_black__72010.png"
14970,"NYX Professional Makeup Mineral Matte Finishing Powder ",Cosmetics;Cosmetics/Face,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Mineral Matte Finishing Powder ",,/nyx-professional-makeup-mineral-matte-finishing-powder/,"Product Image URL: http://tophairwigs.com/product_images/y/758/nyx_mfp_mediumdark__13926.png|Product Image URL: http://tophairwigs.com/product_images/r/094/nyx_mfp_lightdark__51776.png"
14971,"NYX Professional Makeup Push-Up Bra",Cosmetics;Cosmetics/Brows,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Push-Up Bra",,/nyx-professional-makeup-push-up-bra/,"Product Image URL: http://tophairwigs.com/product_images/u/333/nyx_pubfe__25636.jpg"
14972,"NYX Professional Makeup Dream Catcher Pallette",Cosmetics;Cosmetics/Eyes,14.99,14.99,,True,True,"In Stock"," NYX Professional Makeup Dream Catcher Pallette",,/nyx-professional-makeup-dream-catcher-pallette/,"Product Image URL: http://tophairwigs.com/product_images/h/102/nyx_dcp_goldenhorizons__11096.png|Product Image URL: http://tophairwigs.com/product_images/n/191/nyx_dcp_stormyskies__99886.png"
14973,"NYX Professional Makeup Dream Eyebrow Marker",Cosmetics;Cosmetics/Eyes,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Dream Eyebrow Marker",,/nyx-professional-makeup-dream-eyebrow-marker/,"Product Image URL: http://tophairwigs.com/product_images/y/729/nyx_ebm_medium__16433.png|Product Image URL: http://tophairwigs.com/product_images/c/689/nyx_ebm_deep__11348.png"
14974,"NYX Professional Makeup Mineral Stick Foundation",Cosmetics;Cosmetics/Face,9.99,9.99,,True,True,"In Stock"," NYX Professional Makeup Mineral Stick Foundation",,/nyx-professional-makeup-mineral-stick-foundation/,"Product Image URL: http://tophairwigs.com/product_images/d/554/nyx_mst_caramel__27155.png|Product Image URL: http://tophairwigs.com/product_images/j/952/nyx_mst_cocoa__80534.png|Product Image URL: http://tophairwigs.com/product_images/x/765/nyx_mst_cooltan__32054.png|Product Image URL: http://tophairwigs.com/product_images/v/321/nyx_mst_deephoney__83693.png|Product Image URL: http://tophairwigs.com/product_images/t/103/nyx_mst_light__55893.png|Product Image URL: http://tophairwigs.com/product_images/r/984/nyx_mst_rich__92469.png|Product Image URL: http://tophairwigs.com/product_images/t/257/nyx_mst_espresso__14942.png|Product Image URL: http://tophairwigs.com/product_images/n/212/nyx_mst_mediumbeige__37194.png|Product Image URL: http://tophairwigs.com/product_images/d/469/nyx_mst_goldenbeige__39519.png|Product Image URL: http://tophairwigs.com/product_images/z/536/nyx_mst_lightmedium__60133.png|Product Image URL: http://tophairwigs.com/product_images/t/618/nyx_mst_warmalmond__42652.png|Product Image URL: http://tophairwigs.com/product_images/t/527/nyx_mst_porcelain__99025.png|Product Image URL: http://tophairwigs.com/product_images/d/172/nyx_mst_warmtan__17527.png|Product Image URL: http://tophairwigs.com/product_images/h/803/nyx_mst_fair__24355.png|Product Image URL: http://tophairwigs.com/product_images/a/399/nyx_mst_coolchestnut__26472.png"
14975,"NYX Professional Makeup Photogenic Concealer",Cosmetics;Cosmetics/Face,5.49,5.49,,True,True,"In Stock"," NYX Professional Makeup Photogenic Concealer",,/nyx-professional-makeup-photogenic-concealer/,"Product Image URL: http://tophairwigs.com/product_images/q/309/nyx_pc_beige__20162.png|Product Image URL: http://tophairwigs.com/product_images/i/682/nyx_pc_glow__27308.png|Product Image URL: http://tophairwigs.com/product_images/v/574/nyx_pc_lavender__51442.png|Product Image URL: http://tophairwigs.com/product_images/a/274/nyx_pc_green__33229.png|Product Image URL: http://tophairwigs.com/product_images/d/372/nyx_pc_medium__44774.png|Product Image URL: http://tophairwigs.com/product_images/y/087/nyx_pc_light__70085.png|Product Image URL: http://tophairwigs.com/product_images/o/918/nyx_pc_porcelain__94704.png|Product Image URL: http://tophairwigs.com/product_images/m/212/nyx_pc_yellow__83926.png"
14976,"NYX Professional Makeup Wonder Stick",Cosmetics;Cosmetics/Face,11.99,11.99,,True,True,"In Stock"," NYX Professional Makeup Wonder Stick",,/nyx-professional-makeup-wonder-stick/,"Product Image URL: http://tophairwigs.com/product_images/p/511/nyx_ws_deep__43081.png|Product Image URL: http://tophairwigs.com/product_images/u/250/nyx_ws_light__33422.png|Product Image URL: http://tophairwigs.com/product_images/b/425/nyx_ws_medium__23016.png|Product Image URL: http://tophairwigs.com/product_images/w/381/nyx_ws_universal__54045.png"
14977,"NYX Professional Makeup Eyebrow Shaper",Cosmetics;Cosmetics/Brows,8.99,8.99,,True,True,"In Stock"," NYX Professional Makeup Eyebrow Shaper",,/nyx-professional-makeup-eyebrow-shaper/,"Product Image URL: http://tophairwigs.com/product_images/s/873/nyx_ebs__27847.jpg"
14978,"NYX Professional Makeup Concealer Jar",Cosmetics;Cosmetics/Face,5.49,5.49,,True,True,"In Stock"," NYX Professional Makeup Concealer Jar",,/nyx-professional-makeup-concealer-jar/,"Product Image URL: http://tophairwigs.com/product_images/x/170/nyx_cj_fair__30879.png|Product Image URL: http://tophairwigs.com/product_images/o/349/nyx_cj_green__15523.png|Product Image URL: http://tophairwigs.com/product_images/p/069/nyx_cj_porcelain__86257.png|Product Image URL: http://tophairwigs.com/product_images/l/848/nyx_cj_lavender__97526.png|Product Image URL: http://tophairwigs.com/product_images/o/331/nyx_cj_light__98290.png|Product Image URL: http://tophairwigs.com/product_images/d/215/nyx_cj_yellow__37355.png"
14979,"NYX Professional Makeup Sculpt & Highlight Face Duo",Cosmetics;Cosmetics/Face,11.99,11.99,,True,True,"In Stock"," NYX Professional Makeup Sculpt & Highlight Face Duo",,/nyx-professional-makeup-sculpt-highlight-face-duo/,"Product Image URL: http://tophairwigs.com/product_images/i/395/nyx_has_almondlight__16462.png|Product Image URL: http://tophairwigs.com/product_images/b/065/nyx_has_caramelvanilla__00003.png|Product Image URL: http://tophairwigs.com/product_images/u/459/nyx_has_cinnamonpeach__30012.png|Product Image URL: http://tophairwigs.com/product_images/m/312/nyx_has_taupeivory__48129.png|Product Image URL: http://tophairwigs.com/product_images/r/715/nyx_has_chestnutsand__57277.png"
14980,"NYX Professional Makeup Stay Matte But Not Flat Liquid Foundation",Cosmetics;Cosmetics/Face,7.99,7.99,,True,True,"In Stock"," NYX Professional Makeup Stay Matte But Not Flat Liquid Foundation",,/nyx-professional-makeup-stay-matte-but-not-flat-liquid-foundation/,"Product Image URL: http://tophairwigs.com/product_images/e/411/nyx_stlf_caramel__35515.png|Product Image URL: http://tophairwigs.com/product_images/s/341/nyx_stlf_tawny__13017.png|Product Image URL: http://tophairwigs.com/product_images/f/002/nyx_stlf_sienna__58644.png|Product Image URL: http://tophairwigs.com/product_images/v/153/nyx_stlf_deepdark__57952.png|Product Image URL: http://tophairwigs.com/product_images/j/761/nyx_stlf_cocoa__69830.png|Product Image URL: http://tophairwigs.com/product_images/y/699/nyx_stlf_medium__57285.png|Product Image URL: http://tophairwigs.com/product_images/a/217/nyx_stlf_tan__27422.png|Product Image URL: http://tophairwigs.com/product_images/u/670/nyx_stlf_warm__55841.png|Product Image URL: http://tophairwigs.com/product_images/k/161/nyx_stlf_cinammonspice__96617.png"
14981,"NYX Professional Makeup Invincible Fullest Coverage Foundation",Cosmetics;Cosmetics/Face,11.99,11.99,,True,True,"In Stock"," NYX Professional Makeup Invincible Fullest Coverage Foundation",,/nyx-professional-makeup-invincible-fullest-coverage-foundation/,"Product Image URL: http://tophairwigs.com/product_images/d/507/nyx_if_goldenbeige__11184.png|Product Image URL: http://tophairwigs.com/product_images/q/691/nyx_if_warmtan__55824.png|Product Image URL: http://tophairwigs.com/product_images/o/348/nyx_if_mediumbeige__30493.png|Product Image URL: http://tophairwigs.com/product_images/z/432/nyx_if_honeybeige__45872.png|Product Image URL: http://tophairwigs.com/product_images/w/721/nyx_if_medium__20455.png"
14982,"NYX Professional Makeup Photo Loving Primer",Cosmetics;Cosmetics/Face,12.99,12.99,,True,True,," NYX Professional Makeup Photo Loving Primer",,/nyx-professional-makeup-photo-loving-primer/,"Product Image URL: http://tophairwigs.com/product_images/j/639/nyx_spplp_clear__39335.png|Product Image URL: http://tophairwigs.com/product_images/s/263/nyx_spplp_green__97225.png|Product Image URL: http://tophairwigs.com/product_images/x/556/nyx_spplp_lavender__56806.png"
14983,"NYX Professional Makeup Born to Glow Liquid Illuminator",Cosmetics;Cosmetics/Face,7.99,7.99,,True,True,," NYX Professional Makeup Born to Glow Liquid Illuminator",,/nyx-professional-makeup-born-to-glow-liquid-illuminator/,"Product Image URL: http://tophairwigs.com/product_images/p/938/nyx_btg_gleam__41655.png|Product Image URL: http://tophairwigs.com/product_images/m/480/nyx_btg_sunbeam__36038.png|Product Image URL: http://tophairwigs.com/product_images/g/111/nyx_btg_sungoddess__52146.png"
14984,"NYX Professional Makeup Go-To Eye Shadow Palette",Cosmetics;Cosmetics/Eyes,16.99,16.99,,True,True,"In Stock"," NYX Professional Makeup Go-To Eye Shadow Palette",,/nyx-professional-makeup-go-to-eye-shadow-palette/,"Product Image URL: http://tophairwigs.com/product_images/i/102/nyx_gtp_bonvoyage__79587.png|Product Image URL: http://tophairwigs.com/product_images/l/136/nyx_gtp_wanderlust__30809.png"
14985,"NYX Professional Makeup Cream Highlight & Contour Palette",Cosmetics;Cosmetics/Face,14.99,14.99,,True,True,"In Stock"," NYX Professional Makeup Cream Highlight & Contour Palette",,/nyx-professional-makeup-cream-highlight-contour-palette/,"Product Image URL: http://tophairwigs.com/product_images/v/366/nyx_chcp_deep__18306.png|Product Image URL: http://tophairwigs.com/product_images/s/594/nyx_chcp_light__58589.png|Product Image URL: http://tophairwigs.com/product_images/i/478/nyx_chcp_medium__03062.png"
14986,"NYX Professional Makeup Soft Focus Tinted Primer",Cosmetics;Cosmetics/Face,12.99,12.99,,True,True,"In Stock"," NYX Professional Makeup Soft Focus Tinted Primer",,/nyx-professional-makeup-soft-focus-tinted-primer/,"Product Image URL: http://tophairwigs.com/product_images/g/361/nyx_sftp_warm__25848.png"
14987,"NYX Professional Makeup Avant Pop! Shadow Palette",Cosmetics;Cosmetics/Eyes,16.99,16.99,,True,True,"In Stock"," NYX Professional Makeup Avant Pop! Shadow Palette",,/nyx-professional-makeup-avant-pop-shadow-palette/,"Product Image URL: http://tophairwigs.com/product_images/e/360/nyx_apsp_artthrob__64828.png|Product Image URL: http://tophairwigs.com/product_images/x/536/nyx_apsp_surrealmylife__21877.png|Product Image URL: http://tophairwigs.com/product_images/i/564/nyx_apsp_nouveauchic__53493.png"
14988,"NYX Professional Makeup Strobe of Genius Illuminating Palette",Cosmetics;Cosmetics/Face,19.99,19.99,,True,True,"In Stock"," NYX Professional Makeup Strobe of Genius Illuminating Palette",,/nyx-professional-makeup-strobe-of-genius-illuminating-palette/,"Product Image URL: http://tophairwigs.com/product_images/x/216/nyx_sogip__98123.png"
14989,"NYX Professional Makeup Born to Glow! Illuminating Primer",Cosmetics;Cosmetics/Face,13.99,13.99,,True,True,"In Stock"," NYX Professional Makeup Born to Glow! Illuminating Primer",,/nyx-professional-makeup-born-to-glow-illuminating-primer/,"Product Image URL: http://tophairwigs.com/product_images/h/141/nyx_btgip__26741.png"
14990,"NYX Professional Makeup Face and Body Glitter Brillants",Cosmetics;Cosmetics/Face,5.99,5.99,,True,True,"In Stock"," NYX Professional Makeup Face and Body Glitter Brillants",,/nyx-professional-makeup-face-and-body-glitter-brillants/,"Product Image URL: http://tophairwigs.com/product_images/f/998/nyx_gb_blue__38345.png|Product Image URL: http://tophairwigs.com/product_images/y/031/nyx_gb_gunmetal__00194.png|Product Image URL: http://tophairwigs.com/product_images/g/201/nyx_gb_red__45091.png|Product Image URL: http://tophairwigs.com/product_images/b/661/nyx_gb_ice__73475.png|Product Image URL: http://tophairwigs.com/product_images/o/469/nyx_gb_silver__03944.png|Product Image URL: http://tophairwigs.com/product_images/j/137/nyx_gb_bronze__59248.png|Product Image URL: http://tophairwigs.com/product_images/f/439/nyx_gb_copper__75532.png|Product Image URL: http://tophairwigs.com/product_images/e/074/nyx_gb_gold__60923.png|Product Image URL: http://tophairwigs.com/product_images/m/882/nyx_gb_teal__46043.png|Product Image URL: http://tophairwigs.com/product_images/m/937/nyx_gb_crystal__05798.png|Product Image URL: http://tophairwigs.com/product_images/q/317/nyx_gb_violet__53014.png|Product Image URL: http://tophairwigs.com/product_images/k/552/nyx_gb_rose__18148.png"
